x,original_y,salted_y,smoothed_y
1582.000000,49154022.000000,10547051.769732,55729405.520533
1583.000000,51067815.000000,41649142.935433,61885372.835477
1584.000000,56747589.000000,102409921.644206,62410831.669919
1585.000000,69617240.000000,67241305.921693,56772145.348630
1586.000000,65542966.000000,26454860.993986,51698363.390462
1587.000000,55716622.000000,22600565.322237,44289656.043071
1588.000000,66243519.000000,88278936.725235,58185936.296522
1589.000000,61011871.000000,45313293.323727,63206851.286539
1590.000000,68524519.000000,73078955.761184,83463776.579515
1591.000000,68774804.000000,105549697.277585,98412573.319774
1592.000000,88125406.000000,128717073.569838,117211893.085437
1593.000000,158499648.000000,125294831.916942,123879316.898951
1594.000000,124205797.000000,134730613.470021,123894383.493339
1595.000000,84316215.000000,117162075.029358,110902569.640553
1596.000000,96004539.000000,96651604.104302,111497078.045391
1597.000000,78237833.000000,66474260.204089,101989824.686292
1598.000000,133200030.000000,181966369.505181,107970492.368311
1599.000000,98700380.000000,83136741.613587,84333791.092546
1600.000000,72195292.000000,6581573.958113,71821079.461598
1601.000000,63116954.000000,78629390.752739,69887660.680925
1602.000000,62449609.000000,115522178.496650,72710244.628317
1603.000000,79715744.000000,56599996.613492,73386846.398337
1604.000000,65216780.000000,35582819.570338,70778563.518067
1605.000000,66797100.000000,108179103.364947,77260542.279109
1606.000000,69186523.000000,90884803.945350,75777330.724620
1607.000000,75304273.000000,51283362.262685,74659006.393324
1608.000000,72260532.000000,64006006.287284,67732070.614563
1609.000000,77889233.000000,97506220.668914,69076323.835129
1610.000000,64638089.000000,36775870.230151,67414451.484871
1611.000000,78802384.000000,59610575.723114,73432778.736209
1612.000000,71799162.000000,124478089.826343,77892291.891308
1613.000000,88194286.000000,67715568.807904,70816662.308986
1614.000000,64764985.000000,30096301.053173,68588622.925528
1615.000000,56787853.000000,73029977.777426,72284488.802595
1616.000000,59050786.000000,113088828.881924,82033189.328772
1617.000000,79011544.000000,76683853.548320,98253062.760380
1618.000000,90481397.000000,68463392.999425,110750683.445241
1619.000000,189942957.000000,202614298.700913,130519781.585862
1620.000000,174425492.000000,145973738.650811,129140868.598733
1621.000000,100811930.000000,50215249.706528,112954037.667958
1622.000000,113636704.000000,151170795.777187,121256728.428610
1623.000000,99704600.000000,98610902.496384,102111834.408780
1624.000000,136563951.000000,141243874.784099,120579503.124925
1625.000000,74495492.000000,44531689.443006,113623195.317897
1626.000000,100856800.000000,165817120.469003,151043056.445463
1627.000000,224172687.000000,209736438.826436,164766538.283801
1628.000000,185372026.000000,185009616.085473,168548533.657392
1629.000000,84479315.000000,133347200.800144,135960599.900933
1630.000000,89482147.000000,118207847.833035,107403164.576407
1631.000000,58779242.000000,27082108.665063,76550204.298268
1632.000000,86016026.000000,73666887.281140,73728141.207623
1633.000000,82966965.000000,102618462.247892,68827888.485934
1634.000000,68053649.000000,53383556.034922,63911450.387273
1635.000000,59804259.000000,32533711.757909,64004061.891470
1636.000000,76746763.000000,73037140.810979,66402950.475441
1637.000000,105846822.000000,113546538.717242,75970187.996046
1638.000000,82354395.000000,43371422.892152,69352016.915848
1639.000000,55559766.000000,64666731.352835,75844017.629518
1640.000000,60866474.000000,83344595.727574,77023655.651836
1641.000000,83783025.000000,102399708.338438,100174330.833499
1642.000000,89508677.000000,75825647.668339,103262082.706167
1643.000000,127401718.000000,185184627.614863,120113514.521447
1644.000000,90314517.000000,88748450.683598,117631887.209604
1645.000000,122386917.000000,62097147.721800,136951568.127418
1646.000000,188427037.000000,222159101.433868,156147310.826687
1647.000000,219450906.000000,243358242.038716,154116276.784624
1648.000000,90984207.000000,52356181.308226,112370662.079954
1649.000000,66643940.000000,47734766.830988,85541791.338337
1650.000000,63939790.000000,77047087.287776,64985781.004921
1651.000000,74622262.000000,87321214.914787,71573498.746739
1652.000000,83703085.000000,37786432.536767,65851038.937592
1653.000000,79577704.000000,90590113.327488,71111831.468605
1654.000000,68411287.000000,68984597.410661,66210531.499986
1655.000000,51386070.000000,49520881.553874,69118381.413486
1656.000000,80624904.000000,76672291.709408,70037482.098988
1657.000000,77240193.000000,91193986.071691,69858220.635366
1658.000000,62006404.000000,52092470.517351,59902772.380357
1659.000000,50020601.000000,46664331.148737,70907036.204033
1660.000000,57358143.000000,40111505.937359,74224308.838259
1661.000000,147906334.000000,183846344.284071,97108463.876098
1662.000000,88619467.000000,78820324.978649,82143097.469231
1663.000000,51912282.000000,12106763.750912,71131119.436744
1664.000000,67137272.000000,90510556.785788,63070998.253828
1665.000000,54658172.000000,83201130.838078,57643104.370326
1666.000000,49737479.000000,13946152.364362,49799906.112210
1667.000000,54028599.000000,47943099.601969,50937770.781367
1668.000000,60473991.000000,64503442.833192,54475402.920532
1669.000000,69863934.000000,58481100.736950,64658836.740691
1670.000000,81567174.000000,71006794.083153,71427528.002807
1671.000000,70064141.000000,89900340.959652,76605821.824290
1672.000000,88135556.000000,72041713.550827,76888612.490437
1673.000000,74476172.000000,72113051.685487,78064608.224876
1674.000000,68482701.000000,84900205.957628,82527435.877952
1675.000000,60232176.000000,81398505.701379,87290666.177343
1676.000000,117427695.000000,102109799.317969,101747586.570819
1677.000000,97736269.000000,101795651.627687,106860176.152575
1678.000000,144584903.000000,145008480.196864,113488166.319570
1679.000000,84237745.000000,101081608.432757,106650630.801638
1680.000000,91911848.000000,71246243.930897,106477963.654525
1681.000000,78533304.000000,122739983.111270,112245925.911861
1682.000000,120047026.000000,149574902.862209,119436786.047826
1683.000000,120212576.000000,99683048.533431,112468849.497635
1684.000000,89321357.000000,107460391.198079,99512177.561792
1685.000000,77690993.000000,93816366.955866,76362709.160001
1686.000000,48375328.000000,35183456.443748,59801876.271081
1687.000000,64784564.000000,18947109.752563,52593340.082522
1688.000000,67955299.000000,88663296.329436,56290807.516249
1689.000000,71449021.000000,78142993.118809,56540046.540052
1690.000000,66270567.000000,9829731.999205,59171817.857258
1691.000000,71515731.000000,54778758.501503,67324584.173281
1692.000000,112489474.000000,144862654.670434,88684736.241767
1693.000000,101081990.000000,63740637.676628,89592399.740511
1694.000000,104167451.000000,93434772.308178,101096069.608434
1695.000000,72524432.000000,115269812.632670,99250489.680824
1696.000000,72575322.000000,109561182.262070,102622016.837193
1697.000000,92900598.000000,84909095.529726,99855136.429214
1698.000000,95688069.000000,99680489.980511,95145399.313479
1699.000000,88354937.000000,112424609.990076,89327858.278499
1700.000000,82553265.000000,58827475.515837,75956227.227316
1701.000000,96311559.000000,57815701.966914,74576489.846594
1702.000000,69009031.000000,74307875.381625,75542983.254497
1703.000000,88239856.000000,104160127.066889,88677858.576147
1704.000000,110682773.000000,80934484.064258,96637220.176896
1705.000000,113917824.000000,107074127.115947,108620894.976108
1706.000000,112529584.000000,137641728.125222,115359055.855520
1707.000000,106966262.000000,115507973.472086,130340290.162971
1708.000000,150737695.000000,99863579.821361,134188320.825328
1709.000000,185168956.000000,225429163.392956,148893226.346560
1710.000000,111617413.000000,126604123.831015,127886986.629846
1711.000000,79216224.000000,69362366.062373,112719669.949983
1712.000000,83615305.000000,106748494.193664,101570867.528709
1713.000000,99448260.000000,107831606.155354,101142482.131522
1714.000000,117977895.000000,97412051.101029,108139826.274154
1715.000000,120467656.000000,112108260.662824,108077334.696749
1716.000000,123979417.000000,133911307.128819,104218145.489243
1717.000000,90287637.000000,76830236.034366,97803976.807450
1718.000000,105409532.000000,56186807.116613,110017001.462524
1719.000000,126694438.000000,148262169.219012,135218350.217341
1720.000000,172699362.000000,226422080.580610,171741216.161709
1721.000000,159929048.000000,141524648.468755,171093750.500445
1722.000000,190977767.000000,210324576.932022,194688394.383363
1723.000000,95958899.000000,147101446.611455,173472887.244668
1724.000000,242352533.000000,256217446.145879,189650878.847527
1725.000000,150492275.000000,116060923.166998,155563706.792325
1726.000000,107226032.000000,143810665.821062,157838475.393853
1727.000000,152132166.000000,151990723.329404,155583878.789937
1728.000000,166414970.000000,162087444.429247,163556631.756475
1729.000000,236094111.000000,212040848.449550,163365096.350102
1730.000000,76203143.000000,137483644.893574,129194898.947851
1731.000000,79101214.000000,78360919.735301,102247087.128651
1732.000000,59634201.000000,30436093.694739,81865728.612608
1733.000000,82064315.000000,107108801.942707,88915967.523863
1734.000000,93883258.000000,137470581.620226,94522054.112964
1735.000000,76595913.000000,63144456.139724,96627444.344884
1736.000000,75145863.000000,66587029.969122,94943767.102052
1737.000000,95724469.000000,163078909.548071,103077672.211486
1738.000000,89574827.000000,80872726.196487,99740861.221901
1739.000000,90550837.000000,58247571.161777,104517286.960344
1740.000000,132255450.000000,154977328.467059,117774008.295648
1741.000000,97168149.000000,136221930.080429,119892541.071457
1742.000000,110618443.000000,108442182.459010,121493969.014313
1743.000000,81772975.000000,105003239.057959,114267626.776238
1744.000000,73390892.000000,126062957.165431,111934381.448818
1745.000000,124980207.000000,109576042.730957,107896017.196643
1746.000000,98261129.000000,89350153.177067,99708568.914629
1747.000000,95484439.000000,106708480.135872,100100147.661721
1748.000000,76980353.000000,78896988.496596,98347552.996255
1749.000000,131468929.000000,115694748.215895,121845303.905540
1750.000000,149961185.000000,125804476.302112,125619799.413092
1751.000000,160587468.000000,206422530.502724,141390352.537165
1752.000000,75801483.000000,76162995.019010,120956524.028540
1753.000000,101314460.000000,98427881.056824,123823907.537555
1754.000000,116142145.000000,153580714.321705,116206089.173849
1755.000000,118221425.000000,134805165.348368,117276646.724662
1756.000000,97466769.000000,52989616.642237,111032859.164351
1757.000000,116969895.000000,125989895.774587,122137939.559870
1758.000000,114860374.000000,174848384.677300,130813503.550010
1759.000000,159227158.000000,121131445.142159,131166147.152447
1760.000000,144332343.000000,107862814.552536,117059081.018631
1761.000000,137819681.000000,136260383.012515,110118820.237968
1762.000000,80512484.000000,52988649.198697,101414873.211621
1763.000000,146554914.000000,107819599.529249,119435187.476943
1764.000000,125040618.000000,171642437.140332,122013530.524319
1765.000000,92813518.000000,153578492.857375,121258740.709282
1766.000000,82560265.000000,31945326.519891,100825060.096174
1767.000000,111563653.000000,98911862.262358,102869773.116218
1768.000000,118823076.000000,149641130.428904,99945079.505452
1769.000000,108820003.000000,95581989.340388,96608512.924038
1770.000000,97873819.000000,39400922.535123,86021850.272175
1771.000000,88785717.000000,102746459.385864,94689702.098180
1772.000000,118682866.000000,114345174.659185,104351335.687635
1773.000000,151743386.000000,119876794.769647,125508145.497613
1774.000000,128206578.000000,123195984.750445,139377283.701895
1775.000000,158143417.000000,181850841.712956,150583957.570152
1776.000000,175627813.000000,177625366.662785,158033749.327001
1777.000000,148003914.000000,96300966.330684,147774249.514616
1778.000000,142959083.000000,190504961.402897,152196872.794047
1779.000000,119044766.000000,156408091.632346,132085688.668195
1780.000000,134704470.000000,91832577.041002,117701419.542651
1781.000000,79445474.000000,76871196.867411,108862134.426271
1782.000000,104140851.000000,118468527.543531,125370363.888716
1783.000000,142486933.000000,158773334.039628,169912345.449872
1784.000000,195771859.000000,198149833.685503,227886807.997841
1785.000000,301617420.000000,324723665.692412,267119611.518599
1786.000000,364459099.000000,381158884.681680,267002838.419691
1787.000000,191090117.000000,157186288.640158,207975718.196555
1788.000000,114745924.000000,94168895.908406,152748640.536139
1789.000000,116987465.000000,149894651.208473,125995669.709083
1790.000000,112900444.000000,82309561.655546,127739943.310442
1791.000000,172393952.000000,131416604.184034,155311682.933422
1792.000000,217802615.000000,250611618.847810,174148051.001045
1793.000000,183021145.000000,195939321.520687,167092399.694731
1794.000000,87569116.000000,85264264.975952,142649409.469310
1795.000000,149986665.000000,121641692.098728,122536282.596054
1796.000000,101748741.000000,147954621.239764,113230012.870168
1797.000000,114451364.000000,67579111.885627,113029505.041856
1798.000000,120838376.000000,96554909.619315,114016052.209837
1799.000000,148374285.000000,203735743.794646,127055896.757443
1800.000000,88054216.000000,69376294.460405,118129061.817044
1801.000000,139906732.000000,95984340.589224,128561735.078740
1802.000000,164519649.000000,187288528.308035,136754873.067784
1803.000000,88117426.000000,143046660.031129,129910469.841381
1804.000000,113575314.000000,112557405.084474,118544091.868944
1805.000000,75475003.000000,73904960.145891,107201181.047943
1806.000000,43936990.000000,93343854.919853,110010719.194339
1807.000000,148609695.000000,173835494.728524,123832912.205959
1808.000000,120153986.000000,115600784.870736,128367741.439369
1809.000000,112061074.000000,89363027.843239,132511037.665888
1810.000000,156143657.000000,189561804.286755,158307946.798371
1811.000000,189181917.000000,154933754.320909,169173454.910708
1812.000000,252115436.000000,213213336.277897,181445087.292502
1813.000000,155971877.000000,200934506.487790,166823916.732373
1814.000000,121630216.000000,95978676.857575,143412449.779949
1815.000000,147820794.000000,118495663.283177,144469600.335633
1816.000000,157477787.000000,159244006.237164,168636106.229922
1817.000000,196603459.000000,204508630.930106,201342593.660635
1818.000000,294065958.000000,286223493.671095,222291140.153262
1819.000000,259803118.000000,217786098.536914,192796655.122642
1820.000000,138712182.000000,140684805.922277,148404347.062882
1821.000000,90911547.000000,57014675.074094,108979768.992047
1822.000000,97622309.000000,61391667.361973,104873232.654474
1823.000000,128394879.000000,163643196.111506,122426800.622615
1824.000000,130112749.000000,173175668.445848,134114259.416289
1825.000000,133099650.000000,89072178.511930,120513794.920684
1826.000000,157238387.000000,121015614.170756,110136559.368960
1827.000000,68206599.000000,91556455.353532,97267340.469111
1828.000000,93231278.000000,70877511.941726,109232245.137768
1829.000000,160537558.000000,124637095.177461,149492228.541491
1830.000000,205441312.000000,205344644.781131,184385849.218027
1831.000000,316194785.000000,306087402.034477,213875768.671791
1832.000000,197157859.000000,156982532.269113,191626862.087006
1833.000000,119026076.000000,139397264.990809,172748502.507611
1834.000000,133201920.000000,188595220.113497,166650195.270273
1835.000000,128801509.000000,130455480.779170,179449500.657621
1836.000000,232298080.000000,201983556.872126,208150481.392158
1837.000000,263467059.000000,310647899.204586,213827115.955605
1838.000000,198152419.000000,211081285.027789,185963586.473250
1839.000000,93580438.000000,52263913.596199,148225805.633185
1840.000000,132221850.000000,113461933.232391,131814418.217834
1841.000000,149722555.000000,210164960.344683,137698818.932770
1842.000000,90287637.000000,104327943.239019,144274762.313043
1843.000000,127361118.000000,102833190.384336,155138323.624855
1844.000000,254608276.000000,251267173.191385,176761067.981399
1845.000000,159313328.000000,181897402.087329,175463601.743870
1846.000000,139246492.000000,138414601.021550,174756168.009264
1847.000000,176497913.000000,178196091.630512,167563896.514112
1848.000000,136374671.000000,183290072.578325,161408534.550567
1849.000000,185618286.000000,142290023.009881,150606591.779337
1850.000000,119025656.000000,127742784.755719,138586243.121451
1851.000000,97195099.000000,132492583.259309,125287063.875104
1852.000000,137208791.000000,126745518.220322,118886943.206139
1853.000000,107948432.000000,83306552.332532,116932402.116217
1854.000000,114883754.000000,118215026.679378,120860127.264094
1855.000000,136341211.000000,178299977.311779,138587148.636591
1856.000000,127322338.000000,95360603.948989,139774566.992106
1857.000000,209390853.000000,171174727.642621,162626257.576828
1858.000000,159189568.000000,188335735.047010,158118878.467125
1859.000000,148189554.000000,179683016.205285,156341002.510868
1860.000000,92516018.000000,91557005.037329,142951450.125990
1861.000000,105850532.000000,121970272.461451,140874121.548248
1862.000000,156293037.000000,216776541.628099,149420243.980864
1863.000000,135694481.000000,117846408.947806,141978417.034858
1864.000000,133569490.000000,102860523.654326,136676684.545729
1865.000000,148037514.000000,179780365.689334,134551684.180671
1866.000000,144088393.000000,116236750.973540,128310812.739218
1867.000000,129376629.000000,95140079.131426,135287993.899718
1868.000000,159435968.000000,162060841.777107,135756207.296783
1869.000000,142582763.000000,190103951.101762,132930535.235105
1870.000000,83949835.000000,64844667.770632,107876209.104993
1871.000000,81575714.000000,67040364.454274,92499803.880480
1872.000000,93139368.000000,115431229.950708,88057298.744120
1873.000000,98918360.000000,70857183.099454,91323520.400446
1874.000000,149877325.000000,88039719.133101,117645972.630594
1875.000000,149262095.000000,143435487.299676,129327317.397778
1876.000000,177589913.000000,229125938.096100,154276506.444422
1877.000000,125760918.000000,70255690.297746,132796175.836915
1878.000000,121551956.000000,143986542.710091,133401332.817122
1879.000000,82228185.000000,147954162.802837,108798718.933078
1880.000000,97738999.000000,74338898.593512,96521402.883372
1881.000000,83949835.000000,39340240.097341,85898660.193324
1882.000000,91805028.000000,117444532.455032,89709269.043860
1883.000000,84463495.000000,124117188.937717,87310490.859813
1884.000000,75514273.000000,50819465.784707,81292112.842826
1885.000000,50544551.000000,43262506.940160,80079236.592724
1886.000000,66709096.000000,121953660.208571,90364360.156057
1887.000000,106575802.000000,119639966.953813,103171491.074884
1888.000000,107074132.000000,67632983.985661,112615905.716634
1889.000000,104855271.000000,140687886.312448,135345457.660832
1890.000000,140900172.000000,178849791.119123,155179196.083014
1891.000000,202792581.000000,169126710.125861,166487220.588298
1892.000000,152992536.000000,178763501.285362,152704566.865149
1893.000000,110457373.000000,151813389.260886,118015369.684843
1894.000000,63601368.000000,34371020.341836,84566558.317514
1895.000000,64307325.000000,5434680.095492,68860248.693791
1896.000000,84939075.000000,143606101.259006,79737487.388939
1897.000000,69562052.000000,104919730.821774,78594648.255796
1898.000000,48726623.000000,16845477.065094,70537655.288892
1899.000000,55081834.000000,75399854.780738,64846772.041713
1900.000000,60970746.000000,91245270.092961,57822822.621221
1901.000000,72558872.000000,25091083.268359,52540067.809769
1902.000000,75488233.000000,27907378.318538,52687522.830241
1903.000000,86083296.000000,85707341.678642,64060496.857013
1904.000000,83023385.000000,74537530.057539,76333058.667836
1905.000000,96002719.000000,78524316.005231,87193744.113201
1906.000000,115373055.000000,114054392.169929,97716922.457587
1907.000000,94626868.000000,93201258.121038,100314487.381343
1908.000000,100956620.000000,108245916.923934,122762716.927827
1909.000000,101611050.000000,112293140.388626,133513369.668777
1910.000000,219211506.000000,225184288.636801,157908442.292991
1911.000000,137351661.000000,142188845.561520,139323400.206441
1912.000000,121642186.000000,106487544.144552,125233394.717669
1913.000000,99227200.000000,86945580.280205,97451424.756132
1914.000000,108981913.000000,105313929.819669,84484164.618063
1915.000000,62685509.000000,58617591.998703,71719680.459245
1916.000000,73378782.000000,37142982.180629,66599560.481081
1917.000000,75263813.000000,93630290.526004,75489539.265549
1918.000000,77827633.000000,82682130.248519,84125498.936812
1919.000000,106873442.000000,84833036.178715,105194675.700898
1920.000000,117068665.000000,121267797.508729,111735438.380650
1921.000000,127763688.000000,181103362.868318,125390995.382240
1922.000000,94701768.000000,57412651.068053,107119967.830703
1923.000000,104693151.000000,111004028.031673,104518658.197488
1924.000000,120978516.000000,123721022.460627,91937371.255403
1925.000000,60428183.000000,47874260.159649,82684354.909294
1926.000000,99806940.000000,73333392.854941,82110845.899499
1927.000000,105131912.000000,106735645.277616,74546215.934937
1928.000000,70572061.000000,77465567.133349,68311751.493967
1929.000000,50737114.000000,10935153.130502,59802153.337499
1930.000000,69124972.000000,63854575.979708,61136053.636346
1931.000000,75963043.000000,117117568.011374,65735158.635414
1932.000000,70792001.000000,29573321.588147,60836324.936873
1933.000000,81511944.000000,31449778.237940,66390997.286321
1934.000000,89706357.000000,106961390.351975,78725873.835330
1935.000000,90239127.000000,106099366.175363,84096796.501369
1936.000000,109922713.000000,77571432.157576,85670393.823343
1937.000000,83596545.000000,54551218.116190,78256541.049609
1938.000000,86325986.000000,100945567.920673,86727661.702258
1939.000000,73380042.000000,85502405.318145,96258215.904062
1940.000000,108784723.000000,102111398.805550,104250451.565600
1941.000000,147605824.000000,153134526.819234,108773107.683264
1942.000000,86587996.000000,72722363.404843,94045216.417897
1943.000000,94916808.000000,68451927.404887,91753842.128858
1944.000000,100135800.000000,99043291.570031,92763812.605481
1945.000000,96944429.000000,109911524.440211,104388744.103610
1946.000000,138991972.000000,105312949.306085,112662950.164315
1947.000000,130080689.000000,131198877.630078,126858462.359001
1948.000000,122817347.000000,125064622.179425,119282647.807418
1949.000000,132188320.000000,163447103.401400,121526896.367649
1950.000000,94973228.000000,41748172.854285,103353334.052495
1951.000000,81958125.000000,100194101.322398,111989997.741411
1952.000000,123856147.000000,173166343.845925,126599674.602700
1953.000000,145594164.000000,105010295.409836,132194290.197595
1954.000000,173417772.000000,148962580.416742,149069583.891189
1955.000000,157250007.000000,160551869.309552,151724075.124365
1956.000000,182773345.000000,169239638.009209,162074459.917110
1957.000000,178603164.000000,154394011.336087,161822414.752461
1958.000000,139914782.000000,168025434.358011,154295498.394669
1959.000000,118859546.000000,165010705.689161,142963954.609287
1960.000000,87975396.000000,87228001.606575,117889067.654325
1961.000000,99653570.000000,112682406.326880,116980860.062336
1962.000000,83026395.000000,94975557.801255,102201421.208623
1963.000000,120022806.000000,150565663.589047,113831859.111269
1964.000000,124080357.000000,57491664.533193,106345711.182146
1965.000000,114959564.000000,116085930.545805,114948960.337001
1966.000000,132304520.000000,178404066.751547,117951135.396862
1967.000000,97380669.000000,68128517.416457,117155782.409588
1968.000000,106750312.000000,82953235.013874,118314283.281048
1969.000000,152492176.000000,215717959.962669,125649156.778287
1970.000000,126321688.000000,91135033.292545,111354592.588486
1971.000000,101533910.000000,41218366.337978,123521656.716149
1972.000000,133588810.000000,148817800.952278,155923124.360607
1973.000000,225862488.000000,265846058.348875,208374375.943191
1974.000000,263552249.000000,246586117.765486,238625233.502238
1975.000000,241398292.000000,247262547.095101,242048012.050125
1976.000000,257480867.000000,258270726.730665,235493377.127100
1977.000000,208302982.000000,175973535.976349,222558718.720324
1978.000000,238277411.000000,226602745.148830,241396258.318471
1979.000000,255328647.000000,271515463.050112,242357184.558364
1980.000000,262356159.000000,312609861.796541,246794070.047599
1981.000000,214640084.000000,155481135.669764,206869511.436871
1982.000000,153188746.000000,176988286.319409,196885673.651553
1983.000000,173844142.000000,180278039.890589,174402827.710011
1984.000000,221909237.000000,213852831.784963,183718243.124362
1985.000000,149052655.000000,120524578.359485,167813712.100454
1986.000000,159997578.000000,198031312.719378,180756011.585555
1987.000000,142980433.000000,181663208.237275,173476697.061411
1988.000000,208117692.000000,180522058.161239,182580836.565021
1989.000000,149091365.000000,161398114.932907,173914813.564245
1990.000000,182067395.000000,202589720.707548,178518859.515208
1991.000000,151111705.000000,152750863.456821,166347856.023259
1992.000000,163667329.000000,168619452.088622,163061593.887500
1993.000000,151353625.000000,156472866.586576,141323809.452505
1994.000000,148719035.000000,131154732.052464,136050949.600935
1995.000000,107403062.000000,65373237.802472,131288073.597965
1996.000000,155867437.000000,184702909.441878,164019957.946096
1997.000000,160447118.000000,214337778.541265,184865508.913753
1998.000000,203497481.000000,205592182.403624,208155587.966133
1999.000000,224435817.000000,196046218.724497,221991660.707372
2000.000000,206076492.000000,246615365.020152,246865390.741879
2001.000000,289496777.000000,289457515.391848,253617435.011930
2002.000000,353599156.000000,299927316.281592,239485347.236133
2003.000000,172173592.000000,160171329.637744,185806227.763108
2004.000000,101001000.000000,106764011.157347,146283149.562204
2005.000000,104560151.000000,104868160.653627,138408575.653968
2006.000000,128668929.000000,137809135.784637,160022224.514915
2007.000000,198964910.000000,251842606.072624,196956461.825281
2008.000000,202211301.000000,224498415.873862,198004614.421968
2009.000000,201797181.000000,181693939.776095,193052349.110272
2010.000000,107544392.000000,135131233.096733,175211608.183876
2011.000000,170563731.000000,201044227.344470,173748320.558719
2012.000000,237448891.000000,191850987.063298,167484239.070712
2013.000000,149434575.000000,118889695.760987,151228296.791308
2014.000000,136457481.000000,153533107.145475,143924809.725732
2015.000000,103715531.000000,131853460.804216,136213451.198873
2016.000000,141721973.000000,119825929.080792,140596358.898552
2017.000000,120564116.000000,164195588.279928,144909888.049464
2018.000000,150412545.000000,164374947.010251,160456755.531340
2019.000000,133666300.000000,112839781.506307,191284140.374269
2020.000000,235805641.000000,249607761.908079,216983683.545554
2021.000000,374517892.000000,390370061.535493,232659762.341482
2022.000000,114963904.000000,86957434.265789,173775411.474053
2023.000000,128970559.000000,95229555.763266,163538277.214254
2024.000000,157587127.000000,148885682.835129,141046084.027280
2025.000000,220416976.000000,246558660.194818,152579239.295096
2026.000000,101696381.000000,93126477.185766,115869502.431605
2027.000000,78941684.000000,38305032.606898,83341231.677494
2028.000000,62225658.000000,73303234.931861,60067023.965521
2029.000000,71618981.000000,43556939.181042,57858599.559982
2030.000000,46615058.000000,42492546.539704,72199725.074174
2031.000000,67269418.000000,116395077.813536,87284875.186559
2032.000000,97874379.000000,131297458.650014,97457157.396565
2033.000000,94626868.000000,52501985.860867,91166886.963330
2034.000000,74902122.000000,95049810.137771,112664431.902345
2035.000000,80913094.000000,112204757.243691,115536405.830552
2036.000000,239249712.000000,224006608.934183,139596510.110226
2037.000000,127725188.000000,68911367.704010,114610664.749386
2038.000000,76162193.000000,85825328.971388,99745657.438123
2039.000000,103061661.000000,133107954.979620,85282590.340911
2040.000000,65151043.000000,10118990.647921,67711665.976387
2041.000000,68859875.000000,71666195.446367,71624715.794779
2042.000000,60589792.000000,113395234.573891,62768576.914654
2043.000000,56446393.000000,36667847.465283,56743498.284695
2044.000000,53125179.000000,268256.888552,52534894.242958
2045.000000,53739093.000000,96452889.119332,67868704.414835
2046.000000,64474443.000000,96663768.395128,77192818.152616
2047.000000,98339110.000000,73325679.609462,82660158.489652
2048.000000,79538994.000000,80121517.262790,77623295.328323
2049.000000,67606475.000000,78904133.099722,67060810.193897
2050.000000,64703000.000000,55826960.812893,63056984.293610
2051.000000,75476123.000000,25960028.849449,54079732.827627
2052.000000,44900596.000000,94437632.541307,54873120.051892
2053.000000,53774275.000000,49275517.007076,43462711.999246
2054.000000,57101943.000000,-7633019.176753,39491156.785654
2055.000000,66234181.000000,45241040.515658,39142162.750485
2056.000000,67331438.000000,92374415.474155,49255037.245027
2057.000000,50399476.000000,3623354.852386,45519165.636319
2058.000000,65476620.000000,55304806.289081,55134751.534381
2059.000000,84150665.000000,83848802.589813,56270176.246324
2060.000000,58582206.000000,48203495.429530,56962186.154907
2061.000000,105291372.000000,45731690.603942,63918407.705304
2062.000000,64036768.000000,61425075.909340,65571122.010141
2063.000000,101456840.000000,118274110.173188,76350437.364656
2064.000000,84620155.000000,49909469.875579,69401899.036455
2065.000000,74755332.000000,48223018.979276,71790074.003825
2066.000000,74176572.000000,93272917.753684,75882020.880362
2067.000000,93960468.000000,90255919.229635,81564128.339130
2068.000000,76144063.000000,72255165.701322,82366577.143629
2069.000000,70841701.000000,87909597.001763,76891112.217289
2070.000000,89257027.000000,80964733.787998,74162265.130909
2071.000000,94724238.000000,34169882.068607,75564481.207013
2072.000000,95857679.000000,92904119.022829,88603883.411204
2073.000000,101253000.000000,145662540.063908,96642967.024287
2074.000000,93871498.000000,80946808.716137,90128924.048199
2075.000000,86538996.000000,51371337.988377,82425428.852795
2076.000000,63689820.000000,89804814.742316,77704568.532090
2077.000000,107011272.000000,96099481.208372,79056601.527754
2078.000000,102201781.000000,52105807.475220,82654876.145469
2079.000000,111837844.000000,82031834.298460,93032502.329504
2080.000000,92964578.000000,141693686.052477,105994022.213649
2081.000000,119918436.000000,109591841.583470,114697722.180164
2082.000000,87102636.000000,89797716.221242,116459762.043149
2083.000000,107614952.000000,158489644.353847,130107004.892944
2084.000000,108182162.000000,116634276.561026,132894846.097598
2085.000000,163319499.000000,145645486.094334,149104899.741468
2086.000000,186111226.000000,168674082.604268,148399709.272149
2087.000000,139385792.000000,166590471.939431,135000755.674622
2088.000000,99898290.000000,103914517.973034,109934855.189913
2089.000000,67411392.000000,34523496.216765,88469866.277894
2090.000000,75324993.000000,92967886.050098,87431648.148381
2091.000000,110279293.000000,130874512.541381,103013024.231015
2092.000000,81719705.000000,68594055.327738,104121473.513826
2093.000000,132769740.000000,155372406.328102,111909388.507955
2094.000000,96335779.000000,107083477.470260,97883907.918583
2095.000000,80540134.000000,39135974.152049,89738270.477681
2096.000000,123496347.000000,103729757.465251,93023616.577613
2097.000000,113884784.000000,120109115.474640,94230356.749409
2098.000000,107432952.000000,85881074.302386,104521214.012782
